LIBGEO,AN,TYPE_LOG,NOMBRE
Saint-Ambroix,2019,Résidences principales,1675.0
Sainte-Anastasie,2019,Résidences principales,717.499999999992
Saint-André-de-Majencoules,2019,Résidences principales,303.970149253731
Saint-André-de-Roquepertuis,2019,Résidences principales,277.780442779308
Saint-André-de-Valborgne,2019,Résidences principales,202.330441410894
Saint-André-d'Olérargues,2019,Résidences principales,191.407013695982
Saint-Bauzély,2019,Résidences principales,251.466666666667
Saint-Bénézet,2019,Résidences principales,118.0
Saint-Bonnet-du-Gard,2019,Résidences principales,353.540105524565
Saint-Bonnet-de-Salendrinque,2019,Résidences principales,52.65
Saint-Brès,2019,Résidences principales,320.097814973448
Saint-Bresson,2019,Résidences principales,37.5757575757576
Sainte-Cécile-d'Andorge,2019,Résidences principales,269.552322216275
Saint-Césaire-de-Gauzignan,2019,Résidences principales,156.87463813984
Saint-Chaptes,2019,Résidences principales,805.97316407875
Saint-Christol-de-Rodières,2019,Résidences principales,74.925
Saint-Christol-lez-Alès,2019,Résidences principales,3104.0
Saint-Clément,2019,Résidences principales,155.0
Saint-Côme-et-Maruéjols,2019,Résidences principales,343.688330732902
Sainte-Croix-de-Caderle,2019,Résidences principales,57.0
Saint-Denis,2019,Résidences principales,128.0
Saint-Dézéry,2019,Résidences principales,180.767828070015
Saint-Dionisy,2019,Résidences principales,432.345411790587
Saint-Étienne-de-l'Olm,2019,Résidences principales,150.497019720299
Saint-Étienne-des-Sorts,2019,Résidences principales,257.0
Saint-Félix-de-Pallières,2019,Résidences principales,121.985981308411
Saint-Florent-sur-Auzonnet,2019,Résidences principales,594.344693146593
Saint-Geniès-de-Comolas,2019,Résidences principales,822.0
Saint-Geniès-de-Malgoirès,2019,Résidences principales,1230.91000578518
Saint-Gervais,2019,Résidences principales,348.831660662594
Saint-Gervasy,2019,Résidences principales,802.0
Saint-Gilles,2019,Résidences principales,5820.15453029763
Saint-Hilaire-de-Brethmas,2019,Résidences principales,1930.89851229925
Saint-Hilaire-d'Ozilhan,2019,Résidences principales,438.0
Saint-Hippolyte-de-Caton,2019,Résidences principales,108.295774647887
Saint-Hippolyte-de-Montaigu,2019,Résidences principales,119.940711462451
Saint-Hippolyte-du-Fort,2019,Résidences principales,1838.35264640394
Saint-Jean-de-Ceyrargues,2019,Résidences principales,71.2574850299401
Saint-Jean-de-Crieulon,2019,Résidences principales,106.626890363022
Saint-Jean-de-Maruéjols-et-Avéjan,2019,Résidences principales,423.0
Saint-Jean-de-Serres,2019,Résidences principales,240.628842671964
Saint-Jean-de-Valériscle,2019,Résidences principales,290.753719008265
Saint-Jean-du-Gard,2019,Résidences principales,1175.90365087799
Saint-Jean-du-Pin,2019,Résidences principales,649.365090917263
Saint-Julien-de-Cassagnas,2019,Résidences principales,331.634729229883
Saint-Julien-de-la-Nef,2019,Résidences principales,62.3071428571429
Saint-Julien-de-Peyrolas,2019,Résidences principales,601.579473719708
Saint-Julien-les-Rosiers,2019,Résidences principales,1442.65127955412
Saint-Just-et-Vacquières,2019,Résidences principales,129.130434782609
Saint-Laurent-d'Aigouze,2019,Résidences principales,1618.81946733975
Saint-Laurent-de-Carnols,2019,Résidences principales,228.718776885823
Saint-Laurent-des-Arbres,2019,Résidences principales,1190.68779501011
Saint-Laurent-la-Vernède,2019,Résidences principales,330.474852677035
Saint-Laurent-le-Minier,2019,Résidences principales,180.487804878048
Saint-Mamert-du-Gard,2019,Résidences principales,652.199590607377
Saint-Marcel-de-Careiret,2019,Résidences principales,358.282833200832
Saint-Martial,2019,Résidences principales,101.923173021015
Saint-Martin-de-Valgalgues,2019,Résidences principales,1981.05661198958
Saint-Maurice-de-Cazevieille,2019,Résidences principales,303.21874967283
Saint-Maximin,2019,Résidences principales,346.0
Saint-Michel-d'Euzet,2019,Résidences principales,291.87471581799
Saint-Nazaire,2019,Résidences principales,555.074277909897
Saint-Nazaire-des-Gardies,2019,Résidences principales,31.8518518518519
Saint-Paulet-de-Caisson,2019,Résidences principales,820.516304347815
Saint-Paul-la-Coste,2019,Résidences principales,125.808019230267
Saint-Pons-la-Calm,2019,Résidences principales,210.684141151116
Saint-Privat-de-Champclos,2019,Résidences principales,164.715245607863
Saint-Privat-des-Vieux,2019,Résidences principales,2287.19864781029
Saint-Quentin-la-Poterie,2019,Résidences principales,1415.67862436488
Saint-Roman-de-Codières,2019,Résidences principales,75.5
Saint-Sauveur-Camprieu,2019,Résidences principales,120.0
Saint-Sébastien-d'Aigrefeuille,2019,Résidences principales,227.709772202442
Saint-Siffret,2019,Résidences principales,494.241906474816
Saint-Théodorit,2019,Résidences principales,234.691312384475
Saint-Victor-des-Oules,2019,Résidences principales,136.251465976089
Saint-Victor-la-Coste,2019,Résidences principales,893.03324099724
Saint-Victor-de-Malcap,2019,Résidences principales,366.975235493438
Salazac,2019,Résidences principales,93.4728260869565
Salindres,2019,Résidences principales,1645.88066586158
Salinelles,2019,Résidences principales,240.0
Les Salles-du-Gardon,2019,Résidences principales,1150.70634366863
Sanilhac-Sagriès,2019,Résidences principales,381.079784501489
Sardan,2019,Résidences principales,148.0
Saumane,2019,Résidences principales,126.838177654047
Sauve,2019,Résidences principales,938.701217356011
Sauveterre,2019,Résidences principales,827.577735807681
Sauzet,2019,Résidences principales,313.608503401841
Savignargues,2019,Résidences principales,100.0
Saze,2019,Résidences principales,908.697017117954
Sénéchas,2019,Résidences principales,130.0
Sernhac,2019,Résidences principales,739.865730337073
Servas,2019,Résidences principales,91.4396135265701
Serviers-et-Labaume,2019,Résidences principales,253.845904871722
Seynes,2019,Résidences principales,86.9068322981366
Sommières,2019,Résidences principales,2302.70443410202
Soudorgues,2019,Résidences principales,132.88389922219
Soustelle,2019,Résidences principales,60.495867768595
Souvignargues,2019,Résidences principales,370.665396737987
Sumène,2019,Résidences principales,736.911255653417
Tavel,2019,Résidences principales,886.471607539234
Tharaux,2019,Résidences principales,26.0
Théziers,2019,Résidences principales,445.061489824966
Thoiras,2019,Résidences principales,196.40812771034
Tornac,2019,Résidences principales,426.305625507455
Tresques,2019,Résidences principales,816.007536857658
Trèves,2019,Résidences principales,61.0
Uchaud,2019,Résidences principales,1909.88832017903
Uzès,2019,Résidences principales,4251.0
Vabres,2019,Résidences principales,57.7230769230769
Vallabrègues,2019,Résidences principales,614.490721801811
Vallabrix,2019,Résidences principales,179.122302158273
Vallérargues,2019,Résidences principales,57.4264705882353
Val-d'Aigoual,2019,Résidences principales,709.679631589083
Valliguières,2019,Résidences principales,243.79817029278
Vauvert,2019,Résidences principales,5077.03827630139
Vénéjan,2019,Résidences principales,551.042493298639
Verfeuil,2019,Résidences principales,279.996102797786
Vergèze,2019,Résidences principales,2180.24187568306
La Vernarède,2019,Résidences principales,185.791109994102
Vers-Pont-du-Gard,2019,Résidences principales,794.0
Vestric-et-Candiac,2019,Résidences principales,546.86151329574
Vézénobres,2019,Résidences principales,817.435208310412
Vic-le-Fesq,2019,Résidences principales,227.0
Le Vigan,2019,Résidences principales,1934.75768527816
Villeneuve-lès-Avignon,2019,Résidences principales,5789.71250846363
Villevieille,2019,Résidences principales,799.683316337715
Vissec,2019,Résidences principales,32.0
Montagnac,2019,Résidences principales,83.6538461538462
Saint-Paul-les-Fonts,2019,Résidences principales,397.666008009985
Rodilhan,2019,Résidences principales,1286.95327084258
Abeilhan,2019,Résidences principales,741.0
Adissan,2019,Résidences principales,521.886284379525
Agde,2019,Résidences principales,15022.104838147
Agel,2019,Résidences principales,117.703408103092
Agonès,2019,Résidences principales,122.694915254237
Aigne,2019,Résidences principales,133.702718372112
Aigues-Vives,2019,Résidences principales,226.248064927865
Les Aires,2019,Résidences principales,284.93665843105
Alignan-du-Vent,2019,Résidences principales,795.0
Aniane,2019,Résidences principales,1291.80030339872
Arboras,2019,Résidences principales,57.0
Argelliers,2019,Résidences principales,399.0
Aspiran,2019,Résidences principales,694.225361059791
Assas,2019,Résidences principales,643.839355307742
Assignan,2019,Résidences principales,76.9382716049383
Aumelas,2019,Résidences principales,236.0
Aumes,2019,Résidences principales,223.735470941885
Autignac,2019,Résidences principales,413.130831935947
Avène,2019,Résidences principales,172.966145557788
Azillanet,2019,Résidences principales,191.0
Babeau-Bouldoux,2019,Résidences principales,140.300379204603
Baillargues,2019,Résidences principales,3352.37538940821
Balaruc-les-Bains,2019,Résidences principales,3344.21303116133
Balaruc-le-Vieux,2019,Résidences principales,1103.05830675353
Bassan,2019,Résidences principales,991.413288269923
Beaufort,2019,Résidences principales,110.785001742272
Beaulieu,2019,Résidences principales,879.964899857023
Bédarieux,2019,Résidences principales,2957.32162221794
Bélarga,2019,Résidences principales,256.206481652065
Berlou,2019,Résidences principales,98.0
Bessan,2019,Résidences principales,2230.29737657484
Béziers,2019,Résidences principales,36749.0352113406
Boisseron,2019,Résidences principales,804.929818417278
Boisset,2019,Résidences principales,19.0
La Boissière,2019,Résidences principales,436.413718464676
Le Bosc,2019,Résidences principales,592.986233070113
Boujan-sur-Libron,2019,Résidences principales,1525.04670259104
Le Bousquet-d'Orb,2019,Résidences principales,807.790949682669
Bouzigues,2019,Résidences principales,774.151798616043
Brenas,2019,Résidences principales,28.5283018867925
Brignac,2019,Résidences principales,343.372866728593
Brissac,2019,Résidences principales,275.0
Buzignargues,2019,Résidences principales,148.448465704617
Cabrerolles,2019,Résidences principales,161.0
Cabrières,2019,Résidences principales,251.978142076501
Cambon-et-Salvergues,2019,Résidences principales,27.0
Campagnan,2019,Résidences principales,283.275267984793
Campagne,2019,Résidences principales,130.0
Camplong,2019,Résidences principales,131.145374449339
Candillargues,2019,Résidences principales,767.5863840941
Canet,2019,Résidences principales,1392.29649954658
Capestang,2019,Résidences principales,1459.15157980721
Carlencas-et-Levas,2019,Résidences principales,62.0307692307692
Cassagnoles,2019,Résidences principales,59.7454545454545
Castanet-le-Haut,2019,Résidences principales,100.322274881517
Castelnau-de-Guers,2019,Résidences principales,603.414796888369
Castelnau-le-Lez,2019,Résidences principales,10913.3485490307
Castries,2019,Résidences principales,2725.39707637167
La Caunette,2019,Résidences principales,158.0
Causse-de-la-Selle,2019,Résidences principales,179.901576412376
Causses-et-Veyran,2019,Résidences principales,309.006379585327
Caussiniojouls,2019,Résidences principales,67.0
Caux,2019,Résidences principales,1140.68014368255
Le Caylar,2019,Résidences principales,223.360606604162
Cazedarnes,2019,Résidences principales,249.0
Cazevieille,2019,Résidences principales,89.7391304347826
Cazilhac,2019,Résidences principales,692.0
Cazouls-d'Hérault,2019,Résidences principales,188.955072662689
Cazouls-lès-Béziers,2019,Résidences principales,2132.0
Cébazan,2019,Résidences principales,275.79691303909
Ceilhes-et-Rocozels,2019,Résidences principales,162.284504904381
Celles,2019,Résidences principales,16.0
Cers,2019,Résidences principales,1093.3183150027
Cessenon-sur-Orb,2019,Résidences principales,1074.03709710202
Cesseras,2019,Résidences principales,206.446816979436
Ceyras,2019,Résidences principales,562.0
Clapiers,2019,Résidences principales,2221.27493238339
Claret,2019,Résidences principales,676.0
Clermont-l'Hérault,2019,Résidences principales,4147.55561399024
Colombières-sur-Orb,2019,Résidences principales,241.027808422722
Colombiers,2019,Résidences principales,1238.0
Combaillaux,2019,Résidences principales,681.327982878545
Combes,2019,Résidences principales,119.211178539305
Corneilhan,2019,Résidences principales,757.738263685949
Coulobres,2019,Résidences principales,147.722168657828
Courniou,2019,Résidences principales,305.51211631664
Cournonsec,2019,Résidences principales,1268.71010377169
Cournonterral,2019,Résidences principales,2649.68345195717
Creissan,2019,Résidences principales,545.0
Le Crès,2019,Résidences principales,4095.70559484761
Le Cros,2019,Résidences principales,25.0
Cruzy,2019,Résidences principales,468.0
Dio-et-Valquières,2019,Résidences principales,75.0
Espondeilhan,2019,Résidences principales,471.832606800346
Fabrègues,2019,Résidences principales,3175.12981186251
Faugères,2019,Résidences principales,267.0
Félines-Minervois,2019,Résidences principales,227.777168735092
Ferrals-les-Montagnes,2019,Résidences principales,73.0
