LIBGEO,AN,TYPO,NOMBRE
Pérols,2022,T5et+,1684
Pézenas,2022,T5et+,1236
Pézènes-les-Mines,2022,T5et+,46
Pierrerue,2022,T5et+,82
Pignan,2022,T5et+,1225
Pinet,2022,T5et+,265
Plaissan,2022,T5et+,257
Les Plans,2022,T5et+,69
Poilhes,2022,T5et+,93
Pomérols,2022,T5et+,380
Popian,2022,T5et+,74
Portiragnes,2022,T5et+,561
Le Pouget,2022,T5et+,387
Le Poujol-sur-Orb,2022,T5et+,200
Poujols,2022,T5et+,50
Poussan,2022,T5et+,966
Pouzolles,2022,T5et+,219
Pouzols,2022,T5et+,196
Le Pradal,2022,T5et+,77
Prades-le-Lez,2022,T5et+,1012
Prades-sur-Vernazobre,2022,T5et+,95
Prémian,2022,T5et+,84
Le Puech,2022,T5et+,54
Puéchabon,2022,T5et+,104
Puilacher,2022,T5et+,136
Puimisson,2022,T5et+,255
Puissalicon,2022,T5et+,295
Puisserguier,2022,T5et+,601
Quarante,2022,T5et+,373
Restinclières,2022,T5et+,401
Rieussec,2022,T5et+,14
Riols,2022,T5et+,181
Les Rives,2022,T5et+,41
Romiguières,2022,T5et+,4
Roquebrun,2022,T5et+,143
Roqueredonde,2022,T5et+,29
Roquessels,2022,T5et+,31
Rosis,2022,T5et+,50
Rouet,2022,T5et+,12
Roujan,2022,T5et+,434
Saint-André-de-Buèges,2022,T5et+,6
Saint-André-de-Sangonis,2022,T5et+,951
Saint-Aunès,2022,T5et+,783
Saint-Bauzille-de-la-Sylve,2022,T5et+,204
Saint-Bauzille-de-Montmel,2022,T5et+,299
Saint-Bauzille-de-Putois,2022,T5et+,328
Saint-Brès,2022,T5et+,496
Saint-Chinian,2022,T5et+,353
Entre-Vignes,2022,T5et+,446
Saint-Clément-de-Rivière,2022,T5et+,1370
Sainte-Croix-de-Quintillargues,2022,T5et+,202
Saint-Drézéry,2022,T5et+,635
Saint-Étienne-d'Albagnan,2022,T5et+,62
Saint-Étienne-de-Gourgas,2022,T5et+,130
Saint-Étienne-Estréchoux,2022,T5et+,49
Saint-Félix-de-l'Héras,2022,T5et+,7
Saint-Félix-de-Lodez,2022,T5et+,261
Saint-Gély-du-Fesc,2022,T5et+,2403
Saint-Geniès-des-Mourgues,2022,T5et+,457
Saint-Geniès-de-Varensal,2022,T5et+,32
Saint-Geniès-de-Fontedit,2022,T5et+,364
Saint-Georges-d'Orques,2022,T5et+,1070
Saint-Gervais-sur-Mare,2022,T5et+,142
Saint-Guilhem-le-Désert,2022,T5et+,36
Saint-Guiraud,2022,T5et+,63
Saint-Hilaire-de-Beauvoir,2022,T5et+,104
Saint-Jean-de-Buèges,2022,T5et+,24
Saint-Jean-de-Cornies,2022,T5et+,201
Saint-Jean-de-Cuculles,2022,T5et+,136
Saint-Jean-de-Fos,2022,T5et+,323
Saint-Jean-de-la-Blaquière,2022,T5et+,133
Saint-Jean-de-Minervois,2022,T5et+,31
Saint-Jean-de-Védas,2022,T5et+,2032
Saint-Julien,2022,T5et+,42
Saint-Just,2022,T5et+,521
Saint-Martin-de-l'Arçon,2022,T5et+,23
Saint-Martin-de-Londres,2022,T5et+,558
Saint-Mathieu-de-Tréviers,2022,T5et+,870
Saint-Maurice-Navacelles,2022,T5et+,39
Saint-Michel,2022,T5et+,15
Saint-Nazaire-de-Ladarez,2022,T5et+,78
Saint-Nazaire-de-Pézan,2022,T5et+,112
Saint-Pargoire,2022,T5et+,462
Saint-Paul-et-Valmalle,2022,T5et+,245
Saint-Pierre-de-la-Fage,2022,T5et+,31
Saint-Pons-de-Thomières,2022,T5et+,318
Saint-Pons-de-Mauchiens,2022,T5et+,130
Saint-Privat,2022,T5et+,85
Saint-Saturnin-de-Lucian,2022,T5et+,62
Saint-Sériès,2022,T5et+,220
Saint-Thibéry,2022,T5et+,418
Saint-Vincent-de-Barbeyrargues,2022,T5et+,184
Saint-Vincent-d'Olargues,2022,T5et+,81
Salasc,2022,T5et+,73
La Salvetat-sur-Agout,2022,T5et+,221
Saturargues,2022,T5et+,169
Saussan,2022,T5et+,376
Saussines,2022,T5et+,221
Sauteyrargues,2022,T5et+,95
Sauvian,2022,T5et+,1059
Sérignan,2022,T5et+,1342
Servian,2022,T5et+,1000
Sète,2022,T5et+,3480
Siran,2022,T5et+,170
Sorbs,2022,T5et+,7
Soubès,2022,T5et+,201
Le Soulié,2022,T5et+,25
Soumont,2022,T5et+,39
Sussargues,2022,T5et+,656
Taussac-la-Billière,2022,T5et+,92
Teyran,2022,T5et+,1189
Thézan-lès-Béziers,2022,T5et+,491
Tourbes,2022,T5et+,397
La Tour-sur-Orb,2022,T5et+,314
Tressan,2022,T5et+,139
Le Triadou,2022,T5et+,133
Usclas-d'Hérault,2022,T5et+,86
Usclas-du-Bosc,2022,T5et+,35
La Vacquerie-et-Saint-Martin-de-Castries,2022,T5et+,39
Vacquières,2022,T5et+,139
Vailhan,2022,T5et+,33
Vailhauquès,2022,T5et+,563
Valergues,2022,T5et+,402
Valflaunès,2022,T5et+,194
Valmascle,2022,T5et+,10
Valras-Plage,2022,T5et+,478
Valros,2022,T5et+,290
Vélieux,2022,T5et+,16
Vendargues,2022,T5et+,1107
Vendémian,2022,T5et+,230
Vendres,2022,T5et+,445
Verreries-de-Moussans,2022,T5et+,16
Vias,2022,T5et+,790
Vic-la-Gardiole,2022,T5et+,377
Vieussan,2022,T5et+,57
Villemagne-l'Argentière,2022,T5et+,103
Villeneuve-lès-Béziers,2022,T5et+,653
Villeneuve-lès-Maguelone,2022,T5et+,1383
Villeneuvette,2022,T5et+,26
Villespassans,2022,T5et+,40
Villetelle,2022,T5et+,367
Villeveyrac,2022,T5et+,667
Viols-en-Laval,2022,T5et+,47
Viols-le-Fort,2022,T5et+,242
La Grande-Motte,2022,T5et+,766
Aigaliers,2021,T5et+,107
Aigremont,2021,T5et+,168
Aigues-Mortes,2021,T5et+,1038
Aigues-Vives,2021,T5et+,642
Aiguèze,2021,T5et+,41
Aimargues,2021,T5et+,763
Alès,2021,T5et+,4123
Allègre-les-Fumades,2021,T5et+,176
Alzon,2021,T5et+,33
Anduze,2021,T5et+,456
Les Angles,2021,T5et+,1503
Aramon,2021,T5et+,769
Argilliers,2021,T5et+,90
Arpaillargues-et-Aureillac,2021,T5et+,248
Arphy,2021,T5et+,30
Arre,2021,T5et+,55
Arrigas,2021,T5et+,34
Aspères,2021,T5et+,122
Aubais,2021,T5et+,619
Aubord,2021,T5et+,458
Aubussargues,2021,T5et+,77
Aujac,2021,T5et+,32
Aujargues,2021,T5et+,172
Aulas,2021,T5et+,62
Aumessas,2021,T5et+,55
Avèze,2021,T5et+,218
Bagard,2021,T5et+,553
Bagnols-sur-Cèze,2021,T5et+,2437
Barjac,2021,T5et+,309
Baron,2021,T5et+,91
La Bastide-d'Engras,2021,T5et+,55
Beaucaire,2021,T5et+,1847
Beauvoisin,2021,T5et+,782
Bellegarde,2021,T5et+,1085
Belvézet,2021,T5et+,61
Bernis,2021,T5et+,581
Bessèges,2021,T5et+,370
Bez-et-Esparon,2021,T5et+,66
Bezouce,2021,T5et+,413
Blandas,2021,T5et+,26
Blauzac,2021,T5et+,245
Boisset-et-Gaujac,2021,T5et+,528
Boissières,2021,T5et+,155
Bonnevaux,2021,T5et+,15
Bordezac,2021,T5et+,57
Boucoiran-et-Nozières,2021,T5et+,159
Bouillargues,2021,T5et+,1267
Bouquet,2021,T5et+,47
Bourdic,2021,T5et+,83
Bragassargues,2021,T5et+,44
Branoux-les-Taillades,2021,T5et+,269
Bréau-Mars,2021,T5et+,113
Brignon,2021,T5et+,138
Brouzet-lès-Quissac,2021,T5et+,68
Brouzet-lès-Alès,2021,T5et+,143
La Bruguière,2021,T5et+,78
Cabrières,2021,T5et+,312
La Cadière-et-Cambo,2021,T5et+,48
Le Cailar,2021,T5et+,450
Caissargues,2021,T5et+,873
La Calmette,2021,T5et+,382
Calvisson,2021,T5et+,941
Campestre-et-Luc,2021,T5et+,29
Canaules-et-Argentières,2021,T5et+,109
Cannes-et-Clairan,2021,T5et+,119
La Capelle-et-Masmolène,2021,T5et+,91
Cardet,2021,T5et+,186
Carnas,2021,T5et+,109
Carsan,2021,T5et+,190
Cassagnoles,2021,T5et+,103
Castelnau-Valence,2021,T5et+,103
Castillon-du-Gard,2021,T5et+,362
Causse-Bégon,2021,T5et+,4
Caveirac,2021,T5et+,909
