AN,LIBGEO,STATUT,NOMBRE
2022,Coulobres,Locataire HLM (logement loué vide),0.0
2022,Courniou,Locataire HLM (logement loué vide),8.07737412180399
2022,Cournonsec,Locataire HLM (logement loué vide),140.599789119361
2022,Cournonterral,Locataire HLM (logement loué vide),255.118048434058
2022,Creissan,Locataire HLM (logement loué vide),27.7318749174265
2022,Le Crès,Locataire HLM (logement loué vide),443.534444048117
2022,Le Cros,Locataire HLM (logement loué vide),0.0
2022,Cruzy,Locataire HLM (logement loué vide),0.0
2022,Espondeilhan,Locataire HLM (logement loué vide),2.04656719873262
2022,Fabrègues,Locataire HLM (logement loué vide),161.0
2022,Faugères,Locataire HLM (logement loué vide),5.08234549308679
2022,Félines-Minervois,Locataire HLM (logement loué vide),5.0
2022,Ferrals-les-Montagnes,Locataire HLM (logement loué vide),0.0
2022,Ferrières-les-Verreries,Locataire HLM (logement loué vide),0.0
2022,Ferrières-Poussarou,Locataire HLM (logement loué vide),1.81081081081081
2022,Florensac,Locataire HLM (logement loué vide),189.14741826611
2022,Fontanès,Locataire HLM (logement loué vide),0.0
2022,Fontès,Locataire HLM (logement loué vide),6.06857239684679
2022,Fos,Locataire HLM (logement loué vide),0.0
2022,Fouzilhon,Locataire HLM (logement loué vide),0.0
2022,Fozières,Locataire HLM (logement loué vide),0.0
2022,Fraisse-sur-Agout,Locataire HLM (logement loué vide),3.93663296037714
2022,Frontignan,Locataire HLM (logement loué vide),1588.79864664308
2022,Gabian,Locataire HLM (logement loué vide),27.5750866396043
2022,Galargues,Locataire HLM (logement loué vide),0.0
2022,Ganges,Locataire HLM (logement loué vide),235.040440652712
2022,Garrigues,Locataire HLM (logement loué vide),0.0
2022,Gigean,Locataire HLM (logement loué vide),220.595417230022
2022,Gignac,Locataire HLM (logement loué vide),303.270834636932
2022,Gorniès,Locataire HLM (logement loué vide),0.0
2022,Grabels,Locataire HLM (logement loué vide),435.0
2022,Graissessac,Locataire HLM (logement loué vide),9.94584562761947
2022,Guzargues,Locataire HLM (logement loué vide),0.0
2022,Hérépian,Locataire HLM (logement loué vide),44.8844440601334
2022,Jacou,Locataire HLM (logement loué vide),428.03653125307
2022,Joncels,Locataire HLM (logement loué vide),1.08196997355694
2022,Jonquières,Locataire HLM (logement loué vide),0.0
2022,Juvignac,Locataire HLM (logement loué vide),656.352090703137
2022,Lacoste,Locataire HLM (logement loué vide),1.07755450357096
2022,Lagamas,Locataire HLM (logement loué vide),0.0
2022,Lamalou-les-Bains,Locataire HLM (logement loué vide),18.0796041509481
2022,Lansargues,Locataire HLM (logement loué vide),50.7911592300158
2022,Laroque,Locataire HLM (logement loué vide),1.0
2022,Lattes,Locataire HLM (logement loué vide),667.868254303879
2022,Laurens,Locataire HLM (logement loué vide),0.0
2022,Lauret,Locataire HLM (logement loué vide),6.0
2022,Lauroux,Locataire HLM (logement loué vide),0.0
2022,Lavalette,Locataire HLM (logement loué vide),0.0
2022,Lavérune,Locataire HLM (logement loué vide),159.909375916521
2022,Lespignan,Locataire HLM (logement loué vide),87.7139581564265
2022,Lézignan-la-Cèbe,Locataire HLM (logement loué vide),26.0
2022,Liausson,Locataire HLM (logement loué vide),0.0
2022,Lieuran-Cabrières,Locataire HLM (logement loué vide),0.0
2022,Lieuran-lès-Béziers,Locataire HLM (logement loué vide),16.6097243124156
2022,Lignan-sur-Orb,Locataire HLM (logement loué vide),39.0
2022,La Livinière,Locataire HLM (logement loué vide),11.0980960847985
2022,Lodève,Locataire HLM (logement loué vide),456.586117041166
2022,Loupian,Locataire HLM (logement loué vide),34.5869602917585
2022,Lunas-les-Châteaux,Locataire HLM (logement loué vide),5.0
2022,Lunel,Locataire HLM (logement loué vide),1422.84838162556
2022,Lunel-Viel,Locataire HLM (logement loué vide),251.34284461681
2022,Magalas,Locataire HLM (logement loué vide),45.0
2022,Maraussan,Locataire HLM (logement loué vide),181.0
2022,Margon,Locataire HLM (logement loué vide),20.3499030134279
2022,Marseillan,Locataire HLM (logement loué vide),312.029081706931
2022,Marsillargues,Locataire HLM (logement loué vide),220.653257360772
2022,Mas-de-Londres,Locataire HLM (logement loué vide),0.0
2022,Les Matelles,Locataire HLM (logement loué vide),0.0
2022,Mauguio,Locataire HLM (logement loué vide),498.995516069349
2022,Maureilhan,Locataire HLM (logement loué vide),5.1686013127808
2022,Mérifons,Locataire HLM (logement loué vide),0.0
2022,Mèze,Locataire HLM (logement loué vide),690.67672503643
2022,Minerve,Locataire HLM (logement loué vide),0.0
2022,Mireval,Locataire HLM (logement loué vide),51.0711491470022
2022,Mons,Locataire HLM (logement loué vide),0.0
2022,Montady,Locataire HLM (logement loué vide),37.0
2022,Montagnac,Locataire HLM (logement loué vide),151.994413438227
2022,Montarnaud,Locataire HLM (logement loué vide),110.158638754055
2022,Montaud,Locataire HLM (logement loué vide),11.5518002200142
2022,Montbazin,Locataire HLM (logement loué vide),71.1585580157993
2022,Montblanc,Locataire HLM (logement loué vide),25.162026051287
2022,Montels,Locataire HLM (logement loué vide),0.0
2022,Montesquieu,Locataire HLM (logement loué vide),0.0
2022,Montferrier-sur-Lez,Locataire HLM (logement loué vide),64.5571488854355
2022,Montouliers,Locataire HLM (logement loué vide),2.902679001106
2022,Montoulieu,Locataire HLM (logement loué vide),7.74603174603174
2022,Montpellier,Locataire HLM (logement loué vide),26003.912250672
2022,Montpeyroux,Locataire HLM (logement loué vide),0.934259960908788
2022,Moulès-et-Baucels,Locataire HLM (logement loué vide),0.0
2022,Mourèze,Locataire HLM (logement loué vide),0.0
2022,Mudaison,Locataire HLM (logement loué vide),70.8217583357061
2022,Murles,Locataire HLM (logement loué vide),0.0
2022,Murviel-lès-Béziers,Locataire HLM (logement loué vide),83.1347655593162
2022,Murviel-lès-Montpellier,Locataire HLM (logement loué vide),35.5004173322997
2022,Nébian,Locataire HLM (logement loué vide),12.5854708244013
2022,Neffiès,Locataire HLM (logement loué vide),11.0338050784499
2022,Nézignan-l'Évêque,Locataire HLM (logement loué vide),58.0
2022,Nissan-lez-Enserune,Locataire HLM (logement loué vide),52.0
2022,Nizas,Locataire HLM (logement loué vide),6.33122734262782
2022,Notre-Dame-de-Londres,Locataire HLM (logement loué vide),2.07742084268868
2022,Octon,Locataire HLM (logement loué vide),14.1231834243489
2022,Olargues,Locataire HLM (logement loué vide),6.0
2022,Olmet-et-Villecun,Locataire HLM (logement loué vide),0.0
2022,Olonzac,Locataire HLM (logement loué vide),0.0
2022,Oupia,Locataire HLM (logement loué vide),6.0
2022,Pailhès,Locataire HLM (logement loué vide),0.0
2022,Palavas-les-Flots,Locataire HLM (logement loué vide),303.889465860851
2022,Pardailhan,Locataire HLM (logement loué vide),0.965923595895022
2022,Paulhan,Locataire HLM (logement loué vide),100.406622239691
2022,Pégairolles-de-Buèges,Locataire HLM (logement loué vide),1.0377358490566
2022,Pégairolles-de-l'Escalette,Locataire HLM (logement loué vide),0.0
2022,Péret,Locataire HLM (logement loué vide),12.0
2022,Pérols,Locataire HLM (logement loué vide),92.2065333930092
2022,Pézenas,Locataire HLM (logement loué vide),575.342929408072
2022,Pézènes-les-Mines,Locataire HLM (logement loué vide),0.0
2022,Pierrerue,Locataire HLM (logement loué vide),0.0
2022,Pignan,Locataire HLM (logement loué vide),480.47135857599
2022,Pinet,Locataire HLM (logement loué vide),41.6353155307941
2022,Plaissan,Locataire HLM (logement loué vide),20.0295615553622
2022,Les Plans,Locataire HLM (logement loué vide),0.0
2022,Poilhes,Locataire HLM (logement loué vide),6.28393835478028
2022,Pomérols,Locataire HLM (logement loué vide),8.71049474537281
2022,Popian,Locataire HLM (logement loué vide),0.0
2022,Portiragnes,Locataire HLM (logement loué vide),85.1473477777837
2022,Le Pouget,Locataire HLM (logement loué vide),24.4582997572918
2022,Le Poujol-sur-Orb,Locataire HLM (logement loué vide),20.9282649791663
2022,Poujols,Locataire HLM (logement loué vide),1.01104972375691
2022,Poussan,Locataire HLM (logement loué vide),70.1330179164101
2022,Pouzolles,Locataire HLM (logement loué vide),2.1342204370617
2022,Pouzols,Locataire HLM (logement loué vide),12.0
2022,Le Pradal,Locataire HLM (logement loué vide),0.0
2022,Prades-le-Lez,Locataire HLM (logement loué vide),219.0
2022,Prades-sur-Vernazobre,Locataire HLM (logement loué vide),0.0
2022,Prémian,Locataire HLM (logement loué vide),8.97478967654606
2022,Le Puech,Locataire HLM (logement loué vide),0.0
2022,Puéchabon,Locataire HLM (logement loué vide),0.0
2022,Puilacher,Locataire HLM (logement loué vide),0.0
2022,Puimisson,Locataire HLM (logement loué vide),1.0
2022,Puissalicon,Locataire HLM (logement loué vide),0.0
2022,Puisserguier,Locataire HLM (logement loué vide),12.276690191548
2022,Quarante,Locataire HLM (logement loué vide),9.01955373597261
2022,Restinclières,Locataire HLM (logement loué vide),25.7606061132385
2022,Rieussec,Locataire HLM (logement loué vide),0.0
2022,Riols,Locataire HLM (logement loué vide),2.06150483643267
2022,Les Rives,Locataire HLM (logement loué vide),0.0
2022,Romiguières,Locataire HLM (logement loué vide),0.0
2022,Roquebrun,Locataire HLM (logement loué vide),7.18723480437086
2022,Roqueredonde,Locataire HLM (logement loué vide),1.00632178916679
2022,Roquessels,Locataire HLM (logement loué vide),0.0
2022,Rosis,Locataire HLM (logement loué vide),2.90250864827846
2022,Rouet,Locataire HLM (logement loué vide),0.0
2022,Roujan,Locataire HLM (logement loué vide),46.0
2022,Saint-André-de-Buèges,Locataire HLM (logement loué vide),0.0
2022,Saint-André-de-Sangonis,Locataire HLM (logement loué vide),151.94626246083
2022,Saint-Aunès,Locataire HLM (logement loué vide),150.457452870902
2022,Saint-Bauzille-de-la-Sylve,Locataire HLM (logement loué vide),0.0
2022,Saint-Bauzille-de-Montmel,Locataire HLM (logement loué vide),0.0
2022,Saint-Bauzille-de-Putois,Locataire HLM (logement loué vide),3.60271427739005
2022,Saint-Brès,Locataire HLM (logement loué vide),183.0
2022,Saint-Chinian,Locataire HLM (logement loué vide),40.3592980873736
2022,Entre-Vignes,Locataire HLM (logement loué vide),15.0
2022,Saint-Clément-de-Rivière,Locataire HLM (logement loué vide),110.36874568564
2022,Sainte-Croix-de-Quintillargues,Locataire HLM (logement loué vide),0.0
2022,Saint-Drézéry,Locataire HLM (logement loué vide),37.073433442743
2022,Saint-Étienne-d'Albagnan,Locataire HLM (logement loué vide),0.0
2022,Saint-Étienne-de-Gourgas,Locataire HLM (logement loué vide),0.0
2022,Saint-Étienne-Estréchoux,Locataire HLM (logement loué vide),1.01366919096862
2022,Saint-Félix-de-l'Héras,Locataire HLM (logement loué vide),0.0
2022,Saint-Félix-de-Lodez,Locataire HLM (logement loué vide),0.0
2022,Saint-Gély-du-Fesc,Locataire HLM (logement loué vide),217.372264768077
2022,Saint-Geniès-des-Mourgues,Locataire HLM (logement loué vide),85.1302623119978
2022,Saint-Geniès-de-Varensal,Locataire HLM (logement loué vide),5.9980942288314
2022,Saint-Geniès-de-Fontedit,Locataire HLM (logement loué vide),5.24515396270837
2022,Saint-Georges-d'Orques,Locataire HLM (logement loué vide),194.380516355892
2022,Saint-Gervais-sur-Mare,Locataire HLM (logement loué vide),18.7026709085818
2022,Saint-Guilhem-le-Désert,Locataire HLM (logement loué vide),0.0
2022,Saint-Guiraud,Locataire HLM (logement loué vide),0.0
2022,Saint-Hilaire-de-Beauvoir,Locataire HLM (logement loué vide),0.0
2022,Saint-Jean-de-Buèges,Locataire HLM (logement loué vide),5.12883618610394
2022,Saint-Jean-de-Cornies,Locataire HLM (logement loué vide),10.0
2022,Saint-Jean-de-Cuculles,Locataire HLM (logement loué vide),0.0
2022,Saint-Jean-de-Fos,Locataire HLM (logement loué vide),0.0
2022,Saint-Jean-de-la-Blaquière,Locataire HLM (logement loué vide),2.0
2022,Saint-Jean-de-Minervois,Locataire HLM (logement loué vide),0.0
2022,Saint-Jean-de-Védas,Locataire HLM (logement loué vide),766.115205294026
2022,Saint-Julien,Locataire HLM (logement loué vide),0.0
2022,Saint-Just,Locataire HLM (logement loué vide),103.422201691984
2022,Saint-Martin-de-l'Arçon,Locataire HLM (logement loué vide),0.0
2022,Saint-Martin-de-Londres,Locataire HLM (logement loué vide),72.2421195775485
2022,Saint-Mathieu-de-Tréviers,Locataire HLM (logement loué vide),327.099326370659
2022,Saint-Maurice-Navacelles,Locataire HLM (logement loué vide),0.989194971696226
2022,Saint-Michel,Locataire HLM (logement loué vide),0.0
2022,Saint-Nazaire-de-Ladarez,Locataire HLM (logement loué vide),0.0
2022,Saint-Nazaire-de-Pézan,Locataire HLM (logement loué vide),0.0
2022,Saint-Pargoire,Locataire HLM (logement loué vide),11.4754506306127
2022,Saint-Paul-et-Valmalle,Locataire HLM (logement loué vide),0.0
2022,Saint-Pierre-de-la-Fage,Locataire HLM (logement loué vide),0.0
2022,Saint-Pons-de-Thomières,Locataire HLM (logement loué vide),86.0746948007509
2022,Saint-Pons-de-Mauchiens,Locataire HLM (logement loué vide),0.0
2022,Saint-Privat,Locataire HLM (logement loué vide),1.0
2022,Saint-Saturnin-de-Lucian,Locataire HLM (logement loué vide),0.0
2022,Saint-Sériès,Locataire HLM (logement loué vide),17.499706945025
2022,Saint-Thibéry,Locataire HLM (logement loué vide),137.389942488043
2022,Saint-Vincent-de-Barbeyrargues,Locataire HLM (logement loué vide),11.3328628437078
2022,Saint-Vincent-d'Olargues,Locataire HLM (logement loué vide),0.0
2022,Salasc,Locataire HLM (logement loué vide),0.0
2022,La Salvetat-sur-Agout,Locataire HLM (logement loué vide),37.4818636343532
2022,Saturargues,Locataire HLM (logement loué vide),22.702539256319
2022,Saussan,Locataire HLM (logement loué vide),30.6116799408325
2022,Saussines,Locataire HLM (logement loué vide),0.0
2022,Sauteyrargues,Locataire HLM (logement loué vide),0.986905697971344
2022,Sauvian,Locataire HLM (logement loué vide),168.38987954061
2022,Sérignan,Locataire HLM (logement loué vide),319.0
2022,Servian,Locataire HLM (logement loué vide),228.79522212456
2022,Sète,Locataire HLM (logement loué vide),3942.69638733932
2022,Siran,Locataire HLM (logement loué vide),1.00255665188482
2022,Sorbs,Locataire HLM (logement loué vide),0.0
2022,Soubès,Locataire HLM (logement loué vide),0.0
2022,Le Soulié,Locataire HLM (logement loué vide),0.0
2022,Soumont,Locataire HLM (logement loué vide),0.0
2022,Sussargues,Locataire HLM (logement loué vide),58.4418367268906
2022,Taussac-la-Billière,Locataire HLM (logement loué vide),0.0
2022,Teyran,Locataire HLM (logement loué vide),52.0
2022,Thézan-lès-Béziers,Locataire HLM (logement loué vide),33.7931931094185
2022,Tourbes,Locataire HLM (logement loué vide),24.0396838989124
2022,La Tour-sur-Orb,Locataire HLM (logement loué vide),10.0
2022,Tressan,Locataire HLM (logement loué vide),0.0
2022,Le Triadou,Locataire HLM (logement loué vide),0.0
2022,Usclas-d'Hérault,Locataire HLM (logement loué vide),0.0
2022,Usclas-du-Bosc,Locataire HLM (logement loué vide),0.0
2022,La Vacquerie-et-Saint-Martin-de-Castries,Locataire HLM (logement loué vide),0.0
2022,Vacquières,Locataire HLM (logement loué vide),0.0
2022,Vailhan,Locataire HLM (logement loué vide),0.0
2022,Vailhauquès,Locataire HLM (logement loué vide),64.435998978886
2022,Valergues,Locataire HLM (logement loué vide),35.6291617115821
2022,Valflaunès,Locataire HLM (logement loué vide),0.0
2022,Valmascle,Locataire HLM (logement loué vide),0.0
2022,Valras-Plage,Locataire HLM (logement loué vide),46.1282812144562
2022,Valros,Locataire HLM (logement loué vide),22.8518935046219
2022,Vélieux,Locataire HLM (logement loué vide),0.0
2022,Vendargues,Locataire HLM (logement loué vide),307.036666272856
2022,Vendémian,Locataire HLM (logement loué vide),3.07083249726181
2022,Vendres,Locataire HLM (logement loué vide),40.2167008175302
2022,Verreries-de-Moussans,Locataire HLM (logement loué vide),0.0
2022,Vias,Locataire HLM (logement loué vide),180.0
2022,Vic-la-Gardiole,Locataire HLM (logement loué vide),0.95814684746115
2022,Vieussan,Locataire HLM (logement loué vide),2.0032828442034
2022,Villemagne-l'Argentière,Locataire HLM (logement loué vide),2.13013133085386
2022,Villeneuve-lès-Béziers,Locataire HLM (logement loué vide),45.5178780693177
2022,Villeneuve-lès-Maguelone,Locataire HLM (logement loué vide),404.846664560341
2022,Villeneuvette,Locataire HLM (logement loué vide),0.0
2022,Villespassans,Locataire HLM (logement loué vide),1.0
2022,Villetelle,Locataire HLM (logement loué vide),6.7063270983562
2022,Villeveyrac,Locataire HLM (logement loué vide),18.7248030746167
2022,Viols-en-Laval,Locataire HLM (logement loué vide),0.0
2022,Viols-le-Fort,Locataire HLM (logement loué vide),27.727862516242
2022,La Grande-Motte,Locataire HLM (logement loué vide),202.0
2022,Aigaliers,Locataire du parc privé (locataire hors logement HLM loué vide),30.2134570034196
2022,Aigremont,Locataire du parc privé (locataire hors logement HLM loué vide),53.4219451947909
2022,Aigues-Mortes,Locataire du parc privé (locataire hors logement HLM loué vide),1032.117276851481
2022,Aigues-Vives,Locataire du parc privé (locataire hors logement HLM loué vide),293.6310630831952
